ID,Ticker,Action,Type,Side,Price,Volume,Cancel_Target_ID
601,-1,Cancel,-1,-1,-1,-1,599
602,-1,Cancel,-1,-1,-1,-1,600
603,2313,Add,L,Buy,189.43,340,-1
604,2211,Add,L,Buy,236.17,226,-1
605,1131,Add,L,Sell,202.75,517,-1
606,1131,Add,L,Sell,49.06,334,-1
607,-1,Cancel,-1,-1,-1,-1,604
608,-1,Cancel,-1,-1,-1,-1,598
609,1131,Add,L,Sell,139.53,515,-1
610,1131,Add,M,Sell,-1,521,-1
611,-1,Cancel,-1,-1,-1,-1,603
612,2313,Add,L,Sell,209.56,284,-1
613,2211,Add,L,Buy,46.40,405,-1
614,-1,Cancel,-1,-1,-1,-1,605
615,2211,Add,L,Buy,195.38,538,-1
616,-1,Cancel,-1,-1,-1,-1,609
617,-1,Cancel,-1,-1,-1,-1,613
618,1131,Add,L,Sell,93.46,78,-1
619,-1,Cancel,-1,-1,-1,-1,612
620,-1,Cancel,-1,-1,-1,-1,618
621,2211,Add,M,Sell,-1,212,-1
622,2313,Add,L,Buy,159.28,583,-1
623,-1,Cancel,-1,-1,-1,-1,622
624,-1,Cancel,-1,-1,-1,-1,615
625,-1,Cancel,-1,-1,-1,-1,606
626,2313,Add,L,Buy,128.94,475,-1
627,1131,Add,M,Buy,-1,59,-1
628,-1,Cancel,-1,-1,-1,-1,626
629,1131,Add,L,Buy,121.66,182,-1
630,-1,Cancel,-1,-1,-1,-1,629
631,2211,Add,L,Buy,64.90,38,-1
632,-1,Cancel,-1,-1,-1,-1,631
633,2313,Add,L,Buy,88.05,536,-1
634,2211,Add,L,Buy,93.51,545,-1
635,2211,Add,M,Buy,-1,295,-1
636,-1,Cancel,-1,-1,-1,-1,633
637,2211,Add,M,Sell,-1,344,-1
638,-1,Cancel,-1,-1,-1,-1,634
639,2211,Add,L,Sell,223.17,303,-1
640,-1,Cancel,-1,-1,-1,-1,639
641,1131,Add,L,Buy,158.41,360,-1
642,2211,Add,L,Buy,238.17,80,-1
643,1131,Add,L,Sell,104.39,187,-1
644,-1,Cancel,-1,-1,-1,-1,642
645,1131,Add,M,Buy,-1,468,-1
646,1131,Add,M,Buy,-1,429,-1
647,1131,Add,M,Sell,-1,261,-1
648,-1,Cancel,-1,-1,-1,-1,641
649,2211,Add,L,Buy,125.40,407,-1
650,-1,Cancel,-1,-1,-1,-1,649
651,-1,Cancel,-1,-1,-1,-1,643
652,1131,Add,L,Buy,172.36,408,-1
653,1131,Add,L,Sell,154.36,251,-1
654,2313,Add,M,Sell,-1,42,-1
655,-1,Cancel,-1,-1,-1,-1,653
656,-1,Cancel,-1,-1,-1,-1,652
657,2313,Add,L,Buy,101.43,160,-1
658,-1,Cancel,-1,-1,-1,-1,657
659,1131,Add,L,Sell,66.05,117,-1
660,2211,Add,L,Buy,108.87,164,-1
661,2211,Add,L,Sell,102.61,292,-1
662,2211,Add,L,Sell,112.12,371,-1
663,-1,Cancel,-1,-1,-1,-1,659
664,-1,Cancel,-1,-1,-1,-1,660
665,-1,Cancel,-1,-1,-1,-1,662
666,-1,Cancel,-1,-1,-1,-1,661
667,2211,Add,L,Buy,45.31,44,-1
668,-1,Cancel,-1,-1,-1,-1,667
669,1131,Add,M,Sell,-1,375,-1
670,2313,Add,L,Buy,43.57,361,-1
671,1131,Add,L,Sell,228.69,539,-1
672,2313,Add,L,Sell,114.70,272,-1
673,-1,Cancel,-1,-1,-1,-1,671
674,-1,Cancel,-1,-1,-1,-1,670
675,2313,Add,M,Buy,-1,543,-1
676,2313,Add,L,Sell,217.15,21,-1
677,2313,Add,L,Buy,50.95,279,-1
678,2313,Add,L,Buy,88.74,462,-1
679,-1,Cancel,-1,-1,-1,-1,677
680,1131,Add,L,Buy,159.90,201,-1
681,-1,Cancel,-1,-1,-1,-1,676
682,-1,Cancel,-1,-1,-1,-1,680
683,-1,Cancel,-1,-1,-1,-1,672
684,-1,Cancel,-1,-1,-1,-1,678
685,2211,Add,L,Buy,117.72,345,-1
686,1131,Add,M,Sell,-1,396,-1
687,-1,Cancel,-1,-1,-1,-1,685
688,2211,Add,L,Buy,125.55,405,-1
689,2211,Add,L,Sell,75.25,462,-1
690,2313,Add,L,Sell,187.19,294,-1
691,-1,Cancel,-1,-1,-1,-1,690
692,-1,Cancel,-1,-1,-1,-1,689
693,-1,Cancel,-1,-1,-1,-1,688
694,2211,Add,L,Sell,108.05,323,-1
695,-1,Cancel,-1,-1,-1,-1,694
696,2211,Add,M,Buy,-1,32,-1
697,2211,Add,L,Sell,176.33,108,-1
698,-1,Cancel,-1,-1,-1,-1,697
699,2313,Add,L,Buy,138.08,533,-1
700,1131,Add,L,Buy,67.88,466,-1
701,-1,Cancel,-1,-1,-1,-1,700
702,2211,Add,L,Buy,208.84,28,-1
703,2211,Add,L,Buy,87.30,71,-1
704,1131,Add,L,Buy,90.97,270,-1
705,2211,Add,L,Sell,106.12,308,-1
706,-1,Cancel,-1,-1,-1,-1,705
707,2313,Add,M,Buy,-1,2,-1
708,1131,Add,L,Buy,60.06,419,-1
709,-1,Cancel,-1,-1,-1,-1,703
710,2211,Add,M,Buy,-1,552,-1
711,2313,Add,M,Buy,-1,575,-1
712,1131,Add,L,Sell,188.38,116,-1
713,2211,Add,L,Sell,48.45,557,-1
714,2313,Add,M,Buy,-1,536,-1
715,-1,Cancel,-1,-1,-1,-1,704
716,-1,Cancel,-1,-1,-1,-1,713
717,-1,Cancel,-1,-1,-1,-1,702
718,-1,Cancel,-1,-1,-1,-1,699
719,-1,Cancel,-1,-1,-1,-1,708
720,-1,Cancel,-1,-1,-1,-1,712
721,1131,Add,L,Sell,62.46,318,-1
722,-1,Cancel,-1,-1,-1,-1,721
723,2211,Add,M,Buy,-1,519,-1
724,2313,Add,L,Sell,230.28,199,-1
725,-1,Cancel,-1,-1,-1,-1,724
726,1131,Add,M,Sell,-1,74,-1
727,2313,Add,L,Sell,80.45,187,-1
728,1131,Add,M,Buy,-1,326,-1
729,1131,Add,L,Sell,225.68,274,-1
730,-1,Cancel,-1,-1,-1,-1,727
731,2211,Add,M,Sell,-1,133,-1
732,-1,Cancel,-1,-1,-1,-1,729
733,2211,Add,L,Buy,50.42,523,-1
734,-1,Cancel,-1,-1,-1,-1,733
735,2211,Add,L,Buy,151.00,538,-1
736,-1,Cancel,-1,-1,-1,-1,735
737,1131,Add,L,Buy,174.66,197,-1
738,2211,Add,M,Buy,-1,315,-1
739,-1,Cancel,-1,-1,-1,-1,737
740,2211,Add,L,Sell,208.84,154,-1
741,2211,Add,M,Sell,-1,144,-1
742,-1,Cancel,-1,-1,-1,-1,740
743,2313,Add,L,Sell,190.02,205,-1
744,-1,Cancel,-1,-1,-1,-1,743
745,1131,Add,L,Buy,221.79,301,-1
746,1131,Add,L,Sell,118.47,66,-1
747,-1,Cancel,-1,-1,-1,-1,746
748,1131,Add,L,Sell,193.19,314,-1
749,-1,Cancel,-1,-1,-1,-1,748
750,-1,Cancel,-1,-1,-1,-1,745
751,2313,Add,M,Sell,-1,181,-1
752,2313,Add,L,Sell,206.73,275,-1
753,-1,Cancel,-1,-1,-1,-1,752
754,2313,Add,L,Buy,232.03,37,-1
755,-1,Cancel,-1,-1,-1,-1,754
756,2211,Add,L,Sell,187.39,351,-1
757,1131,Add,L,Buy,139.77,73,-1
758,1131,Add,L,Sell,176.47,535,-1
759,-1,Cancel,-1,-1,-1,-1,757
760,1131,Add,L,Sell,158.64,203,-1
761,-1,Cancel,-1,-1,-1,-1,758
762,-1,Cancel,-1,-1,-1,-1,756
763,2313,Add,L,Sell,122.53,145,-1
764,-1,Cancel,-1,-1,-1,-1,763
765,2313,Add,L,Buy,88.60,6,-1
766,1131,Add,L,Sell,87.45,457,-1
767,2313,Add,M,Buy,-1,245,-1
768,-1,Cancel,-1,-1,-1,-1,765
769,2211,Add,L,Sell,55.82,473,-1
770,2313,Add,L,Sell,152.64,112,-1
771,1131,Add,L,Sell,96.52,300,-1
772,-1,Cancel,-1,-1,-1,-1,769
773,-1,Cancel,-1,-1,-1,-1,766
774,-1,Cancel,-1,-1,-1,-1,770
775,2313,Add,L,Sell,221.69,421,-1
776,-1,Cancel,-1,-1,-1,-1,771
777,1131,Add,L,Sell,60.84,494,-1
778,2211,Add,L,Sell,93.08,553,-1
779,-1,Cancel,-1,-1,-1,-1,778
780,-1,Cancel,-1,-1,-1,-1,775
781,1131,Add,L,Buy,207.41,432,-1
782,2313,Add,L,Sell,202.22,285,-1
783,1131,Add,M,Buy,-1,112,-1
784,2211,Add,M,Buy,-1,571,-1
785,-1,Cancel,-1,-1,-1,-1,760
786,2313,Add,M,Sell,-1,36,-1
787,-1,Cancel,-1,-1,-1,-1,777
788,2313,Add,L,Sell,61.15,254,-1
789,-1,Cancel,-1,-1,-1,-1,781
790,-1,Cancel,-1,-1,-1,-1,788
791,1131,Add,L,Buy,216.78,167,-1
792,1131,Add,L,Sell,63.35,136,-1
793,-1,Cancel,-1,-1,-1,-1,791
794,-1,Cancel,-1,-1,-1,-1,792
795,-1,Cancel,-1,-1,-1,-1,782
796,2211,Add,L,Sell,159.29,387,-1
797,-1,Cancel,-1,-1,-1,-1,796
798,2313,Add,M,Buy,-1,64,-1
799,1131,Add,L,Buy,199.98,32,-1
800,-1,Cancel,-1,-1,-1,-1,799
801,2313,Add,L,Buy,59.61,282,-1
802,-1,Cancel,-1,-1,-1,-1,801
803,1131,Add,L,Sell,224.20,349,-1
804,-1,Cancel,-1,-1,-1,-1,803
805,2211,Add,L,Buy,184.35,437,-1
806,-1,Cancel,-1,-1,-1,-1,805
807,2313,Add,M,Buy,-1,269,-1
808,2211,Add,L,Sell,144.50,92,-1
809,2313,Add,M,Buy,-1,174,-1
810,1131,Add,M,Sell,-1,270,-1
811,-1,Cancel,-1,-1,-1,-1,808
812,2211,Add,L,Buy,220.58,529,-1
813,2211,Add,L,Buy,119.50,251,-1
814,1131,Add,L,Buy,62.85,469,-1
815,-1,Cancel,-1,-1,-1,-1,814
816,1131,Add,L,Sell,153.20,521,-1
817,2313,Add,L,Sell,206.08,345,-1
818,1131,Add,L,Buy,222.96,453,-1
819,2211,Add,L,Sell,90.24,454,-1
820,1131,Add,L,Sell,194.06,73,-1
821,-1,Cancel,-1,-1,-1,-1,818
822,-1,Cancel,-1,-1,-1,-1,813
823,2211,Add,M,Sell,-1,154,-1
824,-1,Cancel,-1,-1,-1,-1,820
825,-1,Cancel,-1,-1,-1,-1,816
826,-1,Cancel,-1,-1,-1,-1,817
827,-1,Cancel,-1,-1,-1,-1,819
828,2211,Add,L,Sell,73.42,280,-1
829,2313,Add,L,Sell,61.04,473,-1
830,-1,Cancel,-1,-1,-1,-1,828
831,2313,Add,L,Buy,158.59,416,-1
832,-1,Cancel,-1,-1,-1,-1,829
833,-1,Cancel,-1,-1,-1,-1,831
834,-1,Cancel,-1,-1,-1,-1,812
835,2313,Add,L,Sell,88.09,489,-1
836,1131,Add,L,Sell,90.43,199,-1
837,2313,Add,L,Sell,197.82,29,-1
838,1131,Add,M,Buy,-1,320,-1
839,-1,Cancel,-1,-1,-1,-1,835
840,-1,Cancel,-1,-1,-1,-1,837
841,-1,Cancel,-1,-1,-1,-1,836
842,2211,Add,M,Buy,-1,563,-1
843,1131,Add,L,Sell,82.74,200,-1
844,1131,Add,M,Sell,-1,22,-1
845,2211,Add,L,Buy,46.05,588,-1
846,2211,Add,L,Buy,130.99,54,-1
847,-1,Cancel,-1,-1,-1,-1,846
848,2211,Add,L,Buy,173.67,452,-1
849,2211,Add,L,Buy,158.21,261,-1
850,-1,Cancel,-1,-1,-1,-1,845
851,-1,Cancel,-1,-1,-1,-1,848
852,1131,Add,L,Buy,137.82,350,-1
853,-1,Cancel,-1,-1,-1,-1,852
854,-1,Cancel,-1,-1,-1,-1,843
855,2313,Add,L,Buy,123.92,307,-1
856,2211,Add,M,Buy,-1,152,-1
857,1131,Add,L,Buy,219.16,567,-1
858,2313,Add,M,Buy,-1,280,-1
859,2313,Add,L,Sell,168.55,384,-1
860,-1,Cancel,-1,-1,-1,-1,849
861,-1,Cancel,-1,-1,-1,-1,859
862,2211,Add,M,Buy,-1,310,-1
863,2313,Add,L,Buy,119.81,303,-1
864,2313,Add,L,Sell,104.65,371,-1
865,2313,Add,L,Sell,162.40,447,-1
866,-1,Cancel,-1,-1,-1,-1,863
867,2211,Add,M,Sell,-1,460,-1
868,-1,Cancel,-1,-1,-1,-1,865
869,-1,Cancel,-1,-1,-1,-1,864
870,1131,Add,L,Buy,209.53,305,-1
871,-1,Cancel,-1,-1,-1,-1,855
872,-1,Cancel,-1,-1,-1,-1,857
873,2211,Add,M,Sell,-1,17,-1
874,1131,Add,L,Sell,76.70,160,-1
875,-1,Cancel,-1,-1,-1,-1,874
876,2313,Add,M,Sell,-1,465,-1
877,-1,Cancel,-1,-1,-1,-1,870
878,2313,Add,M,Buy,-1,169,-1
879,2313,Add,M,Sell,-1,464,-1
880,1131,Add,M,Sell,-1,261,-1
881,2313,Add,M,Sell,-1,198,-1
882,2313,Add,M,Sell,-1,410,-1
883,2211,Add,L,Sell,120.02,408,-1
884,1131,Add,L,Buy,218.26,46,-1
885,2211,Add,L,Buy,48.38,492,-1
886,2211,Add,M,Sell,-1,359,-1
887,2211,Add,L,Buy,151.30,84,-1
888,1131,Add,L,Buy,210.47,215,-1
889,-1,Cancel,-1,-1,-1,-1,885
890,-1,Cancel,-1,-1,-1,-1,887
891,2313,Add,L,Buy,76.37,250,-1
892,-1,Cancel,-1,-1,-1,-1,883
893,-1,Cancel,-1,-1,-1,-1,884
894,-1,Cancel,-1,-1,-1,-1,888
895,-1,Cancel,-1,-1,-1,-1,891
896,1131,Add,L,Buy,134.44,393,-1
897,2211,Add,L,Sell,40.98,177,-1
898,2211,Add,L,Buy,135.78,25,-1
899,2313,Add,L,Sell,164.52,266,-1
900,-1,Cancel,-1,-1,-1,-1,898
901,-1,Cancel,-1,-1,-1,-1,896
902,-1,Cancel,-1,-1,-1,-1,899
903,1131,Add,L,Buy,164.25,236,-1
904,-1,Cancel,-1,-1,-1,-1,897
905,-1,Cancel,-1,-1,-1,-1,903
906,1131,Add,L,Buy,41.19,504,-1
907,-1,Cancel,-1,-1,-1,-1,906
908,2313,Add,L,Buy,216.17,120,-1
909,-1,Cancel,-1,-1,-1,-1,908
910,1131,Add,L,Buy,203.03,270,-1
911,2211,Add,M,Buy,-1,20,-1
912,-1,Cancel,-1,-1,-1,-1,910
913,1131,Add,M,Sell,-1,562,-1
914,2211,Add,L,Sell,170.25,207,-1
915,-1,Cancel,-1,-1,-1,-1,914
916,2211,Add,M,Buy,-1,376,-1
917,1131,Add,L,Sell,226.01,80,-1
918,2313,Add,L,Sell,216.89,419,-1
919,-1,Cancel,-1,-1,-1,-1,917
920,1131,Add,L,Sell,44.90,145,-1
921,2313,Add,L,Buy,156.42,43,-1
922,-1,Cancel,-1,-1,-1,-1,921
923,1131,Add,L,Buy,231.53,65,-1
924,2313,Add,M,Sell,-1,66,-1
925,-1,Cancel,-1,-1,-1,-1,918
926,2211,Add,M,Sell,-1,348,-1
927,-1,Cancel,-1,-1,-1,-1,920
928,2211,Add,L,Buy,47.76,453,-1
929,2211,Add,L,Sell,106.31,195,-1
930,-1,Cancel,-1,-1,-1,-1,928
931,2313,Add,L,Buy,194.11,330,-1
932,-1,Cancel,-1,-1,-1,-1,929
933,-1,Cancel,-1,-1,-1,-1,923
934,-1,Cancel,-1,-1,-1,-1,931
935,1131,Add,L,Sell,209.45,367,-1
936,-1,Cancel,-1,-1,-1,-1,935
937,2313,Add,M,Sell,-1,136,-1
938,2313,Add,L,Sell,222.42,353,-1
939,-1,Cancel,-1,-1,-1,-1,938
940,2211,Add,L,Buy,106.74,228,-1
941,-1,Cancel,-1,-1,-1,-1,940
942,1131,Add,L,Buy,140.70,352,-1
943,-1,Cancel,-1,-1,-1,-1,942
944,2211,Add,L,Buy,116.47,299,-1
945,-1,Cancel,-1,-1,-1,-1,944
946,1131,Add,L,Buy,223.78,438,-1
947,-1,Cancel,-1,-1,-1,-1,946
948,2313,Add,M,Sell,-1,279,-1
949,2211,Add,M,Sell,-1,279,-1
950,2211,Add,L,Sell,102.57,92,-1
951,-1,Cancel,-1,-1,-1,-1,950
952,1131,Add,M,Buy,-1,268,-1
953,2211,Add,M,Buy,-1,560,-1
954,2211,Add,M,Sell,-1,102,-1
955,2211,Add,L,Sell,142.38,438,-1
956,-1,Cancel,-1,-1,-1,-1,955
957,1131,Add,L,Sell,66.33,193,-1
958,-1,Cancel,-1,-1,-1,-1,957
959,1131,Add,M,Buy,-1,234,-1
960,2313,Add,L,Sell,42.42,550,-1
961,-1,Cancel,-1,-1,-1,-1,960
962,1131,Add,L,Buy,155.85,81,-1
963,-1,Cancel,-1,-1,-1,-1,962
964,1131,Add,L,Sell,183.84,35,-1
965,2313,Add,L,Sell,235.89,341,-1
966,-1,Cancel,-1,-1,-1,-1,965
967,-1,Cancel,-1,-1,-1,-1,964
968,2313,Add,M,Buy,-1,364,-1
969,2211,Add,M,Sell,-1,68,-1
970,2313,Add,L,Sell,40.75,545,-1
971,-1,Cancel,-1,-1,-1,-1,970
972,2211,Add,L,Buy,167.81,427,-1
973,1131,Add,L,Buy,118.78,361,-1
974,-1,Cancel,-1,-1,-1,-1,973
975,-1,Cancel,-1,-1,-1,-1,972
976,1131,Add,L,Buy,167.87,587,-1
977,-1,Cancel,-1,-1,-1,-1,976
978,2313,Add,M,Sell,-1,494,-1
979,1131,Add,L,Sell,95.42,432,-1
980,-1,Cancel,-1,-1,-1,-1,979
981,2313,Add,M,Sell,-1,231,-1
982,1131,Add,L,Buy,125.11,496,-1
983,2211,Add,L,Buy,69.80,534,-1
984,2313,Add,L,Sell,68.70,221,-1
985,-1,Cancel,-1,-1,-1,-1,982
986,1131,Add,L,Sell,130.23,305,-1
987,-1,Cancel,-1,-1,-1,-1,984
988,2211,Add,L,Sell,91.55,410,-1
989,-1,Cancel,-1,-1,-1,-1,986
990,2313,Add,L,Buy,190.05,152,-1
991,2211,Add,M,Sell,-1,43,-1
992,2211,Add,L,Buy,73.90,366,-1
993,-1,Cancel,-1,-1,-1,-1,990
994,-1,Cancel,-1,-1,-1,-1,988
995,2313,Add,L,Buy,79.16,134,-1
996,-1,Cancel,-1,-1,-1,-1,983
997,2211,Add,L,Buy,233.01,378,-1
998,2313,Add,L,Buy,141.09,555,-1
999,-1,Cancel,-1,-1,-1,-1,997
1000,-1,Cancel,-1,-1,-1,-1,995
1001,-1,Cancel,-1,-1,-1,-1,998
1002,1131,Add,L,Sell,174.67,220,-1
1003,-1,Cancel,-1,-1,-1,-1,992
1004,2313,Add,L,Sell,236.39,52,-1
1005,2313,Add,L,Sell,174.99,490,-1
1006,-1,Cancel,-1,-1,-1,-1,1005
1007,-1,Cancel,-1,-1,-1,-1,1002
1008,-1,Cancel,-1,-1,-1,-1,1004
1009,1131,Add,L,Sell,137.53,495,-1
1010,-1,Cancel,-1,-1,-1,-1,1009
1011,2211,Add,L,Buy,84.07,81,-1
1012,2313,Add,M,Sell,-1,439,-1
1013,-1,Cancel,-1,-1,-1,-1,1011
1014,2211,Add,L,Buy,45.63,469,-1
1015,-1,Cancel,-1,-1,-1,-1,1014
1016,1131,Add,M,Buy,-1,249,-1
1017,2313,Add,L,Sell,92.11,359,-1
1018,-1,Cancel,-1,-1,-1,-1,1017
1019,2313,Add,L,Buy,68.13,206,-1
1020,-1,Cancel,-1,-1,-1,-1,1019
1021,1131,Add,L,Sell,223.88,64,-1
1022,-1,Cancel,-1,-1,-1,-1,1021
1023,2211,Add,L,Buy,161.13,282,-1
1024,2313,Add,M,Sell,-1,372,-1
1025,-1,Cancel,-1,-1,-1,-1,1023
1026,2211,Add,L,Sell,209.86,508,-1
1027,-1,Cancel,-1,-1,-1,-1,1026
1028,2211,Add,L,Buy,230.06,348,-1
1029,1131,Add,L,Sell,78.80,113,-1
1030,2211,Add,L,Sell,177.92,273,-1
1031,-1,Cancel,-1,-1,-1,-1,1030
1032,1131,Add,L,Buy,79.66,451,-1
1033,-1,Cancel,-1,-1,-1,-1,1029
1034,1131,Add,L,Sell,130.70,177,-1
1035,-1,Cancel,-1,-1,-1,-1,1032
1036,-1,Cancel,-1,-1,-1,-1,1034
1037,-1,Cancel,-1,-1,-1,-1,1028
1038,2211,Add,L,Buy,219.25,115,-1
1039,-1,Cancel,-1,-1,-1,-1,1038
1040,2313,Add,L,Sell,225.12,207,-1
1041,2313,Add,L,Sell,157.37,38,-1
1042,-1,Cancel,-1,-1,-1,-1,1041
1043,-1,Cancel,-1,-1,-1,-1,1040
1044,1131,Add,L,Sell,119.41,221,-1
1045,2211,Add,L,Sell,77.85,503,-1
1046,-1,Cancel,-1,-1,-1,-1,1044
1047,-1,Cancel,-1,-1,-1,-1,1045
1048,2211,Add,L,Buy,81.31,141,-1
1049,-1,Cancel,-1,-1,-1,-1,1048
1050,2211,Add,M,Sell,-1,156,-1
1051,1131,Add,M,Sell,-1,20,-1
1052,2313,Add,L,Sell,187.40,436,-1
1053,-1,Cancel,-1,-1,-1,-1,1052
1054,1131,Add,L,Buy,86.66,308,-1
1055,1131,Add,L,Buy,109.23,476,-1
1056,1131,Add,L,Buy,216.19,335,-1
1057,-1,Cancel,-1,-1,-1,-1,1054
1058,-1,Cancel,-1,-1,-1,-1,1056
1059,1131,Add,L,Sell,172.77,111,-1
1060,2313,Add,L,Buy,125.00,343,-1
1061,-1,Cancel,-1,-1,-1,-1,1059
1062,-1,Cancel,-1,-1,-1,-1,1055
1063,1131,Add,M,Sell,-1,51,-1
1064,-1,Cancel,-1,-1,-1,-1,1060
1065,2313,Add,M,Sell,-1,37,-1
1066,2313,Add,L,Sell,44.20,71,-1
1067,1131,Add,M,Buy,-1,132,-1
1068,1131,Add,L,Sell,67.58,518,-1
1069,1131,Add,L,Sell,63.88,199,-1
1070,2313,Add,L,Buy,50.65,324,-1
1071,1131,Add,M,Buy,-1,319,-1
1072,1131,Add,L,Buy,43.16,486,-1
1073,2313,Add,M,Buy,-1,43,-1
1074,2313,Add,L,Sell,63.95,444,-1
1075,-1,Cancel,-1,-1,-1,-1,1074
1076,-1,Cancel,-1,-1,-1,-1,1069
1077,-1,Cancel,-1,-1,-1,-1,1066
1078,2313,Add,L,Buy,86.71,484,-1
1079,-1,Cancel,-1,-1,-1,-1,1070
1080,-1,Cancel,-1,-1,-1,-1,1078
1081,-1,Cancel,-1,-1,-1,-1,1072
1082,2313,Add,L,Buy,125.61,364,-1
1083,2211,Add,L,Sell,113.84,313,-1
1084,2313,Add,L,Sell,95.41,427,-1
1085,-1,Cancel,-1,-1,-1,-1,1083
1086,-1,Cancel,-1,-1,-1,-1,1082
1087,-1,Cancel,-1,-1,-1,-1,1084
1088,2211,Add,L,Sell,212.16,493,-1
1089,-1,Cancel,-1,-1,-1,-1,1088
1090,2313,Add,L,Buy,91.36,534,-1
1091,2313,Add,L,Sell,137.86,258,-1
1092,2313,Add,M,Buy,-1,240,-1
1093,-1,Cancel,-1,-1,-1,-1,1068
1094,2211,Add,L,Buy,142.04,459,-1
1095,2313,Add,L,Buy,108.92,258,-1
1096,2211,Add,M,Sell,-1,309,-1
1097,1131,Add,L,Sell,89.94,23,-1
1098,2211,Add,L,Sell,48.09,335,-1
1099,-1,Cancel,-1,-1,-1,-1,1091
1100,2313,Add,L,Buy,133.31,230,-1
1101,-1,Cancel,-1,-1,-1,-1,1100
1102,1131,Add,L,Buy,188.10,270,-1
1103,-1,Cancel,-1,-1,-1,-1,1094
1104,1131,Add,M,Sell,-1,256,-1
1105,-1,Cancel,-1,-1,-1,-1,1102
1106,2313,Add,L,Sell,208.59,369,-1
1107,2211,Add,L,Buy,210.46,201,-1
1108,1131,Add,L,Sell,105.26,265,-1
1109,2211,Add,L,Sell,123.57,299,-1
1110,2313,Add,M,Sell,-1,173,-1
1111,-1,Cancel,-1,-1,-1,-1,1095
1112,2211,Add,L,Buy,100.21,236,-1
1113,2211,Add,L,Buy,189.20,371,-1
1114,-1,Cancel,-1,-1,-1,-1,1113
1115,2313,Add,L,Sell,60.46,298,-1
1116,-1,Cancel,-1,-1,-1,-1,1109
1117,-1,Cancel,-1,-1,-1,-1,1098
1118,1131,Add,L,Buy,84.30,191,-1
1119,1131,Add,L,Sell,159.96,540,-1
1120,1131,Add,L,Sell,171.63,353,-1
1121,2211,Add,L,Buy,230.19,29,-1
1122,2313,Add,L,Buy,48.82,335,-1
1123,-1,Cancel,-1,-1,-1,-1,1120
1124,2211,Add,L,Buy,158.10,143,-1
1125,2313,Add,M,Buy,-1,353,-1
1126,1131,Add,L,Sell,153.93,453,-1
1127,2313,Add,L,Sell,151.23,71,-1
1128,2211,Add,L,Sell,202.82,461,-1
1129,2211,Add,L,Buy,111.72,268,-1
1130,-1,Cancel,-1,-1,-1,-1,1118
1131,-1,Cancel,-1,-1,-1,-1,1119
1132,2313,Add,L,Buy,120.23,3,-1
1133,1131,Add,M,Buy,-1,11,-1
1134,1131,Add,L,Sell,217.34,201,-1
1135,2313,Add,L,Sell,127.46,371,-1
1136,-1,Cancel,-1,-1,-1,-1,1115
1137,-1,Cancel,-1,-1,-1,-1,1112
1138,-1,Cancel,-1,-1,-1,-1,1121
1139,2211,Add,M,Sell,-1,214,-1
1140,-1,Cancel,-1,-1,-1,-1,1106
1141,-1,Cancel,-1,-1,-1,-1,1097
1142,-1,Cancel,-1,-1,-1,-1,1128
1143,-1,Cancel,-1,-1,-1,-1,1124
1144,1131,Add,L,Buy,167.45,40,-1
1145,-1,Cancel,-1,-1,-1,-1,1127
1146,2313,Add,L,Buy,53.78,96,-1
1147,2211,Add,L,Buy,59.47,216,-1
1148,-1,Cancel,-1,-1,-1,-1,1134
1149,2211,Add,L,Buy,172.16,59,-1
1150,2313,Add,L,Sell,209.86,543,-1
1151,1131,Add,L,Sell,200.27,230,-1
1152,1131,Add,M,Buy,-1,516,-1
1153,-1,Cancel,-1,-1,-1,-1,1122
1154,-1,Cancel,-1,-1,-1,-1,1147
1155,2211,Add,L,Sell,62.17,50,-1
1156,-1,Cancel,-1,-1,-1,-1,1129
1157,-1,Cancel,-1,-1,-1,-1,1146
1158,-1,Cancel,-1,-1,-1,-1,1135
1159,1131,Add,M,Buy,-1,239,-1
1160,1131,Add,M,Buy,-1,467,-1
1161,-1,Cancel,-1,-1,-1,-1,1150
1162,-1,Cancel,-1,-1,-1,-1,1155
1163,-1,Cancel,-1,-1,-1,-1,1090
1164,-1,Cancel,-1,-1,-1,-1,1108
1165,-1,Cancel,-1,-1,-1,-1,1144
1166,2313,Add,L,Sell,114.66,588,-1
1167,-1,Cancel,-1,-1,-1,-1,1126
1168,1131,Add,M,Buy,-1,76,-1
1169,-1,Cancel,-1,-1,-1,-1,1132
1170,2211,Add,L,Sell,138.06,376,-1
1171,2313,Add,M,Buy,-1,171,-1
1172,2211,Add,L,Sell,43.65,548,-1
1173,-1,Cancel,-1,-1,-1,-1,1107
1174,2211,Add,M,Buy,-1,264,-1
1175,-1,Cancel,-1,-1,-1,-1,1170
1176,-1,Cancel,-1,-1,-1,-1,1166
1177,-1,Cancel,-1,-1,-1,-1,1151
1178,-1,Cancel,-1,-1,-1,-1,1149
1179,1131,Add,L,Buy,57.23,347,-1
1180,1131,Add,L,Sell,165.42,41,-1
1181,2313,Add,L,Buy,77.75,551,-1
1182,-1,Cancel,-1,-1,-1,-1,1180
1183,2313,Add,L,Sell,79.15,240,-1
1184,-1,Cancel,-1,-1,-1,-1,1183
1185,1131,Add,M,Sell,-1,196,-1
1186,-1,Cancel,-1,-1,-1,-1,1179
1187,2313,Add,M,Sell,-1,330,-1
1188,-1,Cancel,-1,-1,-1,-1,1172
