ID,Ticker,Type,Side,Price,Volume
811,2313,L,Buy,96.4,483
812,2211,L,Buy,102.1,21
813,2211,L,Sell,101.8,25
814,2211,L,Sell,102.0,27
815,2211,M,Buy,-1.0,22
816,1131,L,Sell,47.6,103
817,2211,L,Sell,101.8,34
818,2211,M,Sell,-1.0,16
819,1131,L,Sell,47.6,98
820,1131,L,Sell,47.7,114
821,1131,L,Sell,48.1,99
822,2313,M,Buy,-1.0,513
823,1131,M,Sell,-1.0,115
824,2211,L,Buy,101.8,24
825,2313,M,Sell,-1.0,499
826,2211,M,Sell,-1.0,18
827,1131,L,Buy,47.8,109
828,2313,L,Sell,96.3,495
829,2313,L,Buy,96.4,463
830,2313,L,Buy,96.7,498
831,1131,L,Buy,48.8,93
832,2313,L,Sell,96.2,478
833,2313,M,Buy,-1.0,520
834,2313,M,Sell,-1.0,512
835,2211,M,Buy,-1.0,2
836,1131,L,Buy,49.0,86
837,1131,L,Sell,48.8,104
838,2211,L,Buy,101.7,47
839,2211,L,Buy,101.8,9
840,2211,M,Sell,-1.0,12
841,2313,L,Sell,98.3,473
842,1131,L,Buy,50.3,96
843,2211,L,Sell,102.1,40
844,2211,M,Sell,-1.0,23
845,2211,L,Sell,102.3,16
846,1131,L,Sell,49.9,91
847,1131,L,Sell,49.8,101
848,1131,L,Buy,50.0,104
849,1131,L,Buy,49.3,92
850,2313,M,Buy,-1.0,498
851,2313,L,Buy,97.1,502
852,2313,L,Sell,96.7,504
853,1131,L,Buy,49.2,94
854,1131,L,Buy,50.0,91
855,2211,L,Buy,102.0,22
856,2211,L,Buy,101.9,12
857,2211,L,Buy,101.8,11
858,2313,L,Sell,98.0,501
859,2211,L,Buy,101.6,-4
860,2211,L,Buy,101.6,19
861,2313,L,Buy,98.6,467
862,2313,L,Sell,98.3,532
863,2211,L,Sell,101.7,4
864,2313,L,Buy,98.8,487
865,2313,L,Buy,99.8,496
866,2313,L,Buy,100.2,464
867,2211,L,Sell,101.6,22
868,2211,L,Buy,101.2,38
869,2313,L,Sell,101.1,547
870,2313,M,Buy,-1.0,492
871,2211,L,Buy,101.5,14
872,1131,L,Buy,49.8,109
873,2313,L,Sell,102.4,474
874,2313,L,Buy,102.4,519
875,2313,L,Buy,103.6,493
876,2211,M,Buy,-1.0,17
877,1131,L,Sell,49.1,112
878,2313,L,Sell,103.2,503
879,2313,L,Sell,103.8,523
880,2313,L,Sell,103.2,498
881,2211,M,Sell,-1.0,13
882,2211,L,Buy,101.1,35
883,2211,L,Buy,101.2,23
884,1131,L,Buy,50.1,89
885,2211,M,Sell,-1.0,27
886,2313,L,Buy,103.3,536
887,1131,L,Buy,50.1,83
888,1131,L,Buy,49.8,110
889,2211,L,Sell,100.5,10
890,1131,L,Sell,50.4,98
891,2211,L,Buy,100.4,7
892,2211,L,Buy,100.5,19
893,2211,M,Buy,-1.0,38
894,2313,L,Sell,103.7,513
895,2313,L,Sell,104.6,505
896,2313,L,Buy,103.5,504
897,2211,L,Buy,100.3,33
898,2313,L,Buy,103.4,511
899,2211,L,Sell,100.7,13
900,1131,L,Buy,50.2,95
901,2211,L,Sell,100.7,33
902,1131,L,Sell,50.2,91
903,2313,L,Buy,103.0,530
904,2313,L,Sell,102.8,460
905,2313,L,Sell,102.7,500
906,2313,M,Sell,-1.0,509
907,2313,L,Buy,104.8,523
908,2211,L,Sell,100.7,13
909,2313,M,Buy,-1.0,519
910,1131,L,Buy,49.6,119
911,2211,L,Sell,100.9,20
912,2313,M,Buy,-1.0,480
913,2313,L,Sell,106.0,532
914,1131,L,Sell,49.4,97
915,1131,M,Sell,-1.0,85
916,2211,M,Buy,-1.0,15
917,2313,M,Sell,-1.0,487
918,1131,L,Buy,49.7,89
919,1131,M,Sell,-1.0,96
920,2211,L,Buy,101.4,14
921,2313,L,Sell,105.7,534
922,1131,L,Buy,50.0,102
923,1131,L,Buy,50.4,98
924,2211,L,Sell,101.6,16
925,2211,L,Sell,101.4,9
926,2211,L,Sell,101.6,28
927,1131,M,Buy,-1.0,109
928,2313,L,Buy,105.4,516
929,1131,M,Buy,-1.0,87
930,2313,L,Buy,106.3,522
931,1131,L,Buy,50.5,98
932,2211,L,Buy,102.1,22
933,2211,L,Sell,102.4,20
934,2313,L,Sell,106.2,494
935,1131,L,Buy,50.8,84
936,1131,L,Sell,50.6,98
937,2211,L,Buy,102.3,3
938,1131,L,Sell,50.6,104
939,1131,L,Sell,50.4,114
940,2313,L,Sell,105.5,543
941,2211,L,Sell,102.1,29
942,1131,M,Sell,-1.0,91
943,2313,L,Sell,105.5,512
944,2211,L,Sell,102.0,27
945,2211,M,Buy,-1.0,3
946,1131,L,Sell,50.2,107
947,2211,M,Buy,-1.0,44
948,1131,M,Buy,-1.0,102
949,2313,L,Buy,106.4,505
950,1131,L,Buy,48.6,104
951,2313,M,Buy,-1.0,551
952,1131,L,Buy,49.1,80
953,2211,L,Sell,102.0,22
954,2211,L,Sell,101.8,12
955,1131,M,Buy,-1.0,106
956,1131,L,Sell,47.9,88
957,1131,M,Buy,-1.0,89
958,2211,M,Buy,-1.0,33
959,1131,L,Sell,47.7,111
960,2211,L,Sell,101.8,10
961,1131,L,Sell,48.2,100
962,1131,L,Buy,48.2,93
963,2211,M,Sell,-1.0,9
964,2313,L,Sell,106.9,497
965,2313,L,Buy,106.5,477
966,1131,L,Buy,47.8,85
967,1131,L,Buy,48.7,117
968,1131,L,Buy,48.7,93
969,1131,L,Buy,47.7,94
970,2313,M,Buy,-1.0,509
971,2211,L,Sell,101.8,13
972,2313,L,Sell,104.9,520
973,2211,M,Buy,-1.0,31
974,2313,L,Sell,105.4,483
975,1131,L,Sell,48.0,87
976,2211,L,Sell,101.5,12
977,2313,L,Buy,104.5,501
978,2211,M,Buy,-1.0,7
979,2313,M,Sell,-1.0,521
980,2313,L,Sell,106.8,501
981,1131,L,Sell,47.4,98
982,2313,L,Buy,107.7,497
983,1131,L,Buy,47.6,98
984,2211,L,Buy,101.7,24
985,2313,L,Sell,108.0,496
986,1131,L,Sell,47.8,82
987,2313,M,Buy,-1.0,475
988,2313,M,Sell,-1.0,510
989,2211,M,Buy,-1.0,10
990,1131,L,Buy,48.1,112
991,2313,L,Buy,105.9,502
992,1131,M,Sell,-1.0,89
993,2313,L,Sell,104.6,499
994,2313,M,Sell,-1.0,515
995,2313,M,Buy,-1.0,486
996,1131,L,Buy,48.3,100
997,1131,L,Sell,48.4,106
998,2313,L,Buy,103.7,493
999,2211,L,Sell,101.6,18
1000,2313,L,Buy,104.1,512
1001,2211,M,Sell,-1.0,25
1002,2313,L,Buy,104.0,520
1003,1131,L,Sell,49.3,95
1004,2313,L,Buy,104.6,500
1005,2313,L,Buy,104.6,464
1006,1131,L,Buy,49.0,106
1007,1131,L,Buy,49.3,110
1008,2313,L,Buy,104.2,526
1009,2313,L,Buy,103.7,497
1010,1131,L,Buy,49.1,96
1011,1131,M,Buy,-1.0,107
1012,2313,L,Buy,103.9,500
1013,2211,L,Sell,102.1,30
1014,1131,L,Buy,49.3,100
1015,2211,L,Buy,102.2,22
1016,2313,L,Buy,103.0,505
1017,1131,L,Buy,49.7,94
1018,1131,L,Sell,49.8,95
1019,1131,L,Sell,50.5,80
1020,1131,L,Sell,50.7,100
1021,2313,M,Sell,-1.0,498
1022,1131,L,Sell,50.6,100
1023,2211,M,Sell,-1.0,22
1024,2211,L,Buy,102.2,20
1025,1131,L,Buy,50.5,103
1026,2313,L,Buy,103.2,487
1027,2211,M,Buy,-1.0,21
1028,1131,M,Buy,-1.0,74
1029,1131,L,Buy,50.5,118
1030,2313,L,Sell,100.9,493
1031,2211,L,Sell,102.6,5
1032,2313,L,Sell,100.8,517
1033,2211,L,Buy,102.6,16
1034,2313,L,Sell,101.0,481
1035,2313,L,Buy,102.2,505
1036,1131,M,Buy,-1.0,111
1037,2313,L,Sell,102.6,510
1038,1131,L,Buy,50.9,106
1039,2313,M,Sell,-1.0,503
1040,2313,M,Sell,-1.0,506
1041,2211,L,Buy,102.8,29
1042,1131,L,Buy,50.3,89
1043,2211,L,Sell,102.9,29
1044,2211,L,Sell,102.7,13
1045,1131,L,Buy,50.7,95
1046,2211,L,Sell,102.7,35
1047,1131,L,Buy,50.3,82
1048,1131,L,Buy,50.9,99
1049,1131,L,Sell,51.5,104
1050,2211,L,Buy,102.6,29
1051,2313,L,Buy,103.5,483
1052,1131,M,Sell,-1.0,103
1053,2313,L,Sell,102.9,505
1054,2211,L,Buy,102.4,29
1055,2313,L,Buy,101.8,471
1056,2313,L,Sell,100.6,509
1057,2211,L,Buy,102.0,29
1058,2313,L,Buy,98.6,505
1059,2211,M,Buy,-1.0,18
1060,2313,L,Buy,99.1,470
1061,1131,M,Sell,-1.0,103
1062,2313,L,Buy,97.2,474
1063,2313,L,Buy,97.7,530
1064,1131,L,Sell,52.6,96
1065,2313,L,Buy,97.1,492
1066,1131,L,Buy,52.5,99
1067,2313,L,Buy,96.2,485
1068,2313,L,Buy,96.2,488
1069,2313,L,Sell,95.7,487
1070,2211,L,Sell,101.7,19
1071,1131,L,Sell,51.2,116
1072,2211,M,Buy,-1.0,28
1073,2313,L,Buy,96.4,494
1074,1131,L,Sell,52.1,91
1075,1131,M,Sell,-1.0,90
1076,2313,L,Buy,96.9,505
1077,1131,L,Buy,51.9,112
1078,2211,L,Sell,101.4,8
1079,2211,L,Buy,101.5,12
1080,1131,L,Buy,52.1,95
1081,2211,M,Sell,-1.0,8
1082,1131,L,Buy,52.8,109
1083,2313,L,Buy,96.0,539
1084,1131,L,Buy,52.2,77
1085,2313,L,Buy,94.8,469
1086,2211,L,Sell,101.1,19
1087,2211,L,Sell,101.0,22
1088,1131,L,Sell,51.5,94
1089,2313,L,Buy,94.5,499
1090,2313,L,Buy,94.8,505
1091,1131,L,Sell,51.9,92
1092,1131,L,Buy,52.0,109
1093,2211,L,Buy,101.1,20
1094,2211,L,Buy,100.9,21
1095,1131,M,Sell,-1.0,99
1096,1131,L,Buy,53.0,102
1097,1131,L,Buy,52.5,128
1098,2211,L,Sell,101.2,40
1099,1131,L,Sell,51.7,105
1100,2313,L,Buy,94.1,495
1101,1131,L,Buy,50.7,99
1102,2313,L,Buy,95.7,522
1103,2313,M,Sell,-1.0,555
1104,1131,L,Sell,50.3,93
1105,1131,M,Sell,-1.0,122
1106,2211,L,Buy,101.6,27
1107,1131,L,Buy,49.2,100
1108,1131,L,Buy,49.5,106
1109,2211,L,Sell,101.6,-2
1110,2313,M,Sell,-1.0,506
1111,2211,L,Buy,101.5,8
1112,2313,M,Buy,-1.0,501
1113,1131,L,Sell,49.5,102
1114,2313,M,Buy,-1.0,470
1115,2313,M,Buy,-1.0,482
1116,2313,L,Buy,96.8,478
1117,1131,L,Buy,48.6,122
1118,2313,M,Sell,-1.0,521
1119,2313,L,Sell,97.6,498
1120,1131,L,Sell,49.1,102
1121,2211,L,Sell,101.5,14
1122,2313,L,Sell,97.2,488
1123,1131,M,Buy,-1.0,95
1124,2313,M,Sell,-1.0,503
1125,2211,M,Buy,-1.0,25
1126,1131,L,Buy,49.2,104
1127,1131,M,Sell,-1.0,89
1128,2211,L,Sell,101.2,15
1129,1131,L,Buy,48.2,117
1130,1131,M,Buy,-1.0,86
1131,2313,L,Buy,96.9,515
1132,2211,L,Sell,101.2,14
1133,1131,L,Sell,48.0,109
1134,2211,M,Buy,-1.0,14
1135,2211,L,Buy,101.4,13
1136,2211,L,Buy,101.4,23
1137,2211,L,Buy,101.3,25
1138,1131,M,Buy,-1.0,86
1139,2313,L,Buy,96.7,514
1140,2211,L,Sell,101.3,20
1141,2211,L,Sell,101.7,29
1142,2211,L,Sell,101.8,11
1143,2211,L,Sell,101.6,26
1144,2211,L,Buy,101.5,10
1145,2211,M,Buy,-1.0,9
1146,2211,L,Buy,101.6,0
1147,2211,L,Buy,101.2,32
1148,1131,L,Sell,48.7,87
1149,1131,L,Buy,49.1,99
1150,2211,L,Sell,101.4,23
1151,2313,L,Sell,96.3,493
1152,2313,L,Buy,95.8,497
1153,1131,L,Sell,48.7,96
1154,2313,L,Buy,96.1,500
1155,2211,M,Buy,-1.0,8
1156,2313,L,Buy,96.7,516
1157,2313,L,Buy,94.6,515
1158,2211,L,Sell,101.8,16
1159,1131,L,Sell,48.0,98
1160,2313,L,Sell,96.0,502
1161,2211,L,Sell,101.8,16
1162,1131,L,Buy,48.1,100
1163,1131,L,Buy,48.3,103
1164,2211,L,Buy,101.9,45
1165,2313,L,Sell,96.2,493
1166,2313,L,Buy,95.3,457
1167,2313,M,Sell,-1.0,524
1168,2313,L,Buy,94.7,495
1169,2211,L,Buy,102.3,25
1170,2211,M,Sell,-1.0,19
1171,1131,L,Sell,49.3,96
1172,2313,L,Buy,93.7,516
1173,1131,L,Buy,49.4,91
1174,2211,L,Buy,102.1,20
1175,2211,L,Buy,102.1,3
1176,1131,L,Buy,49.2,97
1177,1131,L,Buy,49.3,98
1178,2313,L,Buy,94.9,506
1179,1131,L,Sell,48.7,98
1180,1131,L,Buy,48.8,81
1181,2313,L,Buy,95.6,525
1182,2211,L,Sell,102.1,27
1183,1131,L,Buy,49.9,96
1184,2211,L,Buy,102.3,30
1185,1131,L,Buy,50.0,104
1186,1131,M,Sell,-1.0,101
1187,1131,M,Sell,-1.0,114
1188,2313,L,Buy,95.9,474
1189,1131,L,Sell,49.5,103
1190,2313,L,Sell,95.1,523
1191,2211,M,Sell,-1.0,16
1192,2313,L,Buy,95.0,505
1193,1131,M,Sell,-1.0,106
1194,2211,L,Buy,102.1,25
1195,2313,M,Buy,-1.0,504
1196,2313,L,Buy,94.7,499
1197,2313,L,Buy,94.9,539
1198,1131,L,Sell,50.8,83
1199,2211,L,Buy,102.3,8
1200,2313,M,Sell,-1.0,542
1201,2313,L,Sell,95.2,509
1202,2313,M,Sell,-1.0,476
1203,1131,L,Sell,50.5,85
1204,1131,L,Sell,49.8,87
1205,2313,L,Sell,97.3,498
1206,2211,M,Sell,-1.0,15
1207,1131,L,Sell,50.4,114
1208,1131,M,Sell,-1.0,109
1209,2211,L,Buy,101.8,22
1210,2313,L,Sell,97.1,476
1211,1131,L,Sell,50.7,109
1212,2313,L,Sell,96.0,504
1213,2313,L,Buy,96.7,480
1214,1131,L,Sell,51.2,102
1215,2211,M,Buy,-1.0,27
1216,1131,L,Buy,51.5,109
1217,2313,L,Sell,98.0,494
1218,1131,L,Buy,51.4,113
1219,2211,L,Buy,101.7,21
1220,2313,M,Buy,-1.0,508
1221,2313,L,Sell,97.6,515
1222,1131,L,Sell,51.0,109
1223,2211,L,Buy,101.6,9
1224,2313,L,Buy,97.9,538
1225,2313,L,Buy,97.8,500
1226,2211,L,Sell,101.5,14
1227,2211,M,Buy,-1.0,28
1228,2313,L,Buy,97.0,510
1229,2313,L,Sell,96.1,451
1230,2211,L,Buy,101.5,28
1231,2211,L,Buy,101.5,10
1232,2313,M,Sell,-1.0,504
1233,2211,L,Buy,101.4,34
1234,2313,M,Sell,-1.0,477
1235,1131,M,Sell,-1.0,112
1236,2313,L,Buy,95.7,490
1237,2211,L,Buy,101.3,20
1238,2313,L,Sell,96.1,476
1239,1131,L,Sell,51.0,93
1240,2313,M,Sell,-1.0,507
1241,2313,L,Buy,98.4,514
1242,2211,M,Buy,-1.0,31
1243,1131,L,Sell,51.6,96
1244,2313,L,Buy,98.6,495
1245,2211,L,Sell,102.1,36
1246,2211,L,Sell,101.9,1
1247,1131,L,Sell,51.6,102
1248,2211,L,Sell,102.0,21
1249,2211,M,Sell,-1.0,15
1250,2313,L,Sell,98.4,495
1251,1131,L,Buy,51.8,99
1252,2211,M,Buy,-1.0,22
1253,2313,M,Sell,-1.0,466
1254,2211,M,Buy,-1.0,40
1255,1131,L,Sell,52.2,92
1256,2313,L,Buy,99.0,516
1257,2313,L,Buy,98.7,488
1258,2313,L,Buy,98.6,467
1259,2211,L,Buy,101.7,31
1260,2313,M,Sell,-1.0,487
1261,2211,L,Sell,101.6,28
1262,2211,L,Sell,101.5,13
1263,2313,L,Buy,97.9,483
1264,1131,L,Buy,52.4,131
1265,1131,L,Sell,52.3,113
1266,2211,M,Sell,-1.0,9
1267,1131,L,Sell,52.7,89
1268,1131,L,Buy,53.2,105
1269,2313,L,Buy,97.7,521
1270,2211,L,Sell,101.5,16
1271,1131,L,Sell,54.4,113
1272,1131,M,Sell,-1.0,100
1273,2313,L,Buy,97.7,501
1274,2211,L,Sell,101.1,24
1275,1131,L,Sell,55.9,99
1276,2313,L,Buy,98.0,478
1277,1131,L,Sell,55.3,96
1278,2211,L,Buy,100.7,22
1279,2313,L,Sell,97.7,494
1280,1131,L,Sell,56.3,115
1281,1131,M,Buy,-1.0,111
1282,2211,L,Sell,100.4,10
1283,2211,L,Buy,99.8,20
1284,2211,L,Sell,100.0,16
1285,2313,L,Sell,98.6,517
1286,2313,L,Sell,99.0,463
1287,2211,L,Sell,100.4,19
1288,2211,L,Sell,100.5,32
1289,2313,L,Sell,99.4,496
1290,1131,M,Sell,-1.0,91
1291,2211,M,Sell,-1.0,26
1292,2313,L,Sell,98.1,492
1293,2313,L,Sell,99.2,502
1294,2313,L,Buy,98.7,458
1295,1131,L,Buy,56.2,107
1296,2211,M,Sell,-1.0,13
1297,2313,M,Sell,-1.0,451
1298,2211,L,Buy,100.4,16
1299,2313,L,Sell,99.6,508
1300,2313,M,Buy,-1.0,494
1301,1131,L,Buy,55.3,94
1302,2313,L,Buy,101.3,480
1303,2313,L,Sell,102.1,491
1304,1131,M,Sell,-1.0,97
1305,1131,L,Buy,55.3,88
1306,2313,L,Sell,102.5,516
1307,1131,L,Sell,55.4,93
1308,1131,L,Sell,55.4,111
1309,2211,L,Sell,100.5,27
1310,2313,L,Buy,103.0,491
1311,1131,M,Sell,-1.0,91
1312,1131,L,Sell,53.5,97
1313,2313,L,Sell,102.2,504
1314,1131,L,Buy,54.0,105
1315,1131,L,Buy,53.9,90
1316,1131,M,Sell,-1.0,103
1317,2211,M,Sell,-1.0,8
1318,2313,L,Buy,100.8,506
1319,2313,L,Sell,100.4,499
1320,1131,L,Sell,53.9,104
1321,2211,L,Buy,100.5,17
1322,1131,L,Buy,53.5,118
1323,1131,M,Sell,-1.0,95
1324,1131,L,Sell,55.0,107
1325,1131,L,Sell,54.5,88
1326,2211,M,Sell,-1.0,8
1327,1131,L,Sell,54.1,99
1328,1131,L,Sell,54.7,101
1329,2313,L,Sell,100.3,495
1330,2211,L,Buy,100.9,34
1331,1131,L,Sell,54.4,111
1332,2313,M,Sell,-1.0,490
1333,1131,L,Buy,55.0,98
1334,1131,L,Sell,55.0,107
1335,2313,L,Buy,98.9,514
1336,2211,M,Sell,-1.0,19
1337,2313,L,Buy,98.8,499
1338,1131,M,Sell,-1.0,91
1339,2211,M,Buy,-1.0,26
1340,1131,L,Buy,54.9,85
1341,2211,M,Sell,-1.0,26
1342,2211,L,Buy,101.0,26
1343,2313,L,Sell,99.0,484
1344,2211,M,Sell,-1.0,39
1345,1131,L,Buy,54.8,104
1346,2211,L,Buy,100.6,19
1347,1131,L,Sell,53.8,103
1348,2313,M,Buy,-1.0,475
1349,1131,M,Sell,-1.0,119
1350,1131,L,Buy,54.3,88
1351,2211,L,Buy,100.6,21
1352,1131,L,Buy,55.0,99
1353,1131,L,Sell,55.9,114
1354,1131,L,Buy,56.0,101
1355,2211,M,Sell,-1.0,3
1356,2211,L,Buy,100.3,18
1357,2211,L,Buy,100.0,15
1358,2211,L,Sell,100.1,25
1359,2313,L,Sell,98.4,507
1360,2211,M,Buy,-1.0,21
1361,2211,L,Sell,100.3,10
1362,2313,L,Buy,99.1,506
1363,2313,L,Buy,99.2,493
1364,2211,M,Sell,-1.0,15
1365,2211,L,Sell,100.6,21
1366,2211,M,Sell,-1.0,17
1367,1131,L,Buy,56.3,92
1368,2211,L,Buy,100.5,16
1369,1131,M,Sell,-1.0,86
1370,2211,M,Buy,-1.0,4
1371,2211,L,Buy,100.6,10
1372,2313,L,Buy,99.3,516
1373,1131,L,Sell,56.1,93
1374,2313,L,Sell,99.7,548
1375,2313,L,Sell,99.0,505
1376,2211,L,Sell,100.4,9
1377,2211,L,Sell,100.6,36
1378,1131,L,Buy,55.7,85
1379,1131,L,Sell,56.1,108
1380,1131,L,Sell,55.9,85
1381,2211,L,Sell,100.8,12
1382,2313,M,Sell,-1.0,483
1383,1131,L,Sell,56.0,91
1384,1131,L,Sell,56.8,92
1385,2313,L,Sell,97.8,477
1386,1131,L,Sell,57.1,98
1387,2313,L,Buy,98.7,493
1388,2313,L,Buy,98.2,500
1389,1131,L,Sell,56.3,99
1390,1131,L,Buy,55.5,82
1391,2211,M,Sell,-1.0,15
1392,2313,L,Sell,98.7,468
1393,1131,L,Sell,55.0,109
1394,2313,L,Sell,99.5,520
1395,1131,L,Buy,55.8,110
1396,1131,L,Sell,55.7,99
1397,2211,L,Sell,101.0,18
1398,2313,L,Buy,99.4,535
1399,1131,L,Sell,55.6,117
1400,2211,M,Sell,-1.0,18
1401,2211,M,Sell,-1.0,14
1402,2211,L,Sell,100.6,23
1403,1131,L,Sell,55.7,106
1404,1131,M,Buy,-1.0,117
1405,2313,L,Buy,99.0,475
1406,2313,L,Sell,99.8,481
1407,2211,L,Sell,100.9,-6
1408,2211,L,Buy,100.6,18
1409,2211,L,Buy,100.3,11
1410,2211,L,Sell,100.3,22
1411,1131,L,Sell,56.4,105
1412,2211,M,Sell,-1.0,16
1413,1131,L,Buy,56.2,111
1414,1131,M,Sell,-1.0,103
1415,2211,L,Buy,100.1,7
1416,1131,L,Buy,56.5,104
1417,2313,L,Sell,99.6,504
1418,2313,L,Sell,99.9,474
1419,2211,M,Sell,-1.0,36
1420,1131,L,Buy,56.8,92
1421,2211,L,Buy,99.8,5
1422,2211,L,Buy,100.0,24
1423,1131,L,Sell,57.3,109
1424,2313,L,Buy,100.0,507
1425,2313,M,Sell,-1.0,487
1426,2211,L,Buy,100.1,38
1427,2211,L,Sell,100.1,24
1428,2211,L,Buy,100.0,20
1429,2211,L,Sell,100.0,17
1430,1131,L,Sell,56.9,96
1431,2211,L,Sell,99.8,20
1432,2211,L,Buy,99.8,20
1433,2313,L,Buy,101.7,495
1434,2313,L,Sell,101.5,486
1435,2313,L,Sell,100.9,488
1436,1131,L,Buy,57.1,87
1437,2313,L,Buy,101.7,523
1438,2211,L,Buy,99.8,34
1439,2211,L,Buy,99.9,16
1440,2313,L,Buy,103.3,543
1441,2211,L,Buy,99.9,7
1442,1131,L,Buy,56.4,105
1443,2313,L,Sell,104.2,544
1444,1131,M,Buy,-1.0,78
1445,2211,L,Sell,99.5,28
1446,1131,L,Buy,57.3,110
1447,2313,L,Buy,104.3,484
1448,2313,L,Buy,104.0,476
1449,1131,L,Sell,57.5,92
1450,1131,M,Buy,-1.0,110
1451,2313,L,Buy,104.9,510
1452,2313,L,Sell,105.4,505
1453,1131,L,Sell,57.8,97
1454,1131,L,Buy,57.5,103
1455,1131,L,Buy,57.2,109
1456,2211,L,Buy,99.5,24
1457,1131,L,Sell,57.5,93
1458,1131,L,Sell,57.4,106
1459,2313,L,Sell,104.2,510
1460,1131,M,Buy,-1.0,92
1461,2211,L,Buy,99.2,15
1462,2313,L,Buy,103.8,472
1463,2211,L,Buy,99.1,10
1464,1131,M,Buy,-1.0,108
1465,1131,L,Sell,56.5,86
1466,2211,L,Sell,99.1,15
1467,1131,M,Sell,-1.0,116
1468,2211,L,Sell,99.3,12
1469,2211,L,Buy,99.5,28
1470,2211,L,Buy,99.8,22
1471,2313,L,Buy,103.5,484
1472,1131,M,Sell,-1.0,93
1473,2211,L,Buy,99.9,24
1474,2211,L,Sell,99.6,3
1475,2211,L,Buy,99.6,33
1476,1131,L,Buy,57.1,109
1477,2313,L,Sell,103.3,501
1478,1131,L,Sell,57.5,101
1479,2211,M,Sell,-1.0,20
1480,1131,L,Sell,56.7,108
1481,2211,L,Buy,99.8,18
1482,2211,M,Sell,-1.0,21
1483,2313,L,Buy,103.7,497
1484,2313,M,Buy,-1.0,496
1485,2211,L,Buy,100.2,27
1486,2313,L,Buy,102.7,516
1487,2211,M,Sell,-1.0,33
1488,2211,M,Sell,-1.0,10
1489,2313,L,Buy,102.0,533
1490,1131,L,Buy,55.9,107
1491,2313,L,Buy,101.8,494
1492,2313,L,Sell,101.6,468
1493,1131,L,Buy,55.8,99
1494,2211,L,Buy,99.5,28
1495,2211,L,Sell,99.3,25
1496,2211,L,Sell,99.2,13
1497,2313,L,Sell,100.5,509
1498,2211,M,Buy,-1.0,7
1499,2313,L,Sell,99.5,507
1500,2211,L,Buy,99.0,20
1501,1131,L,Sell,55.8,98
1502,2211,L,Sell,99.3,16
1503,2313,L,Buy,98.7,486
1504,1131,L,Buy,56.5,95
1505,1131,M,Sell,-1.0,101
1506,2313,M,Sell,-1.0,518
1507,1131,L,Buy,56.1,89
1508,2313,L,Buy,98.6,502
1509,2313,L,Sell,98.5,500
1510,2211,L,Sell,99.4,12
1511,2211,L,Buy,99.4,9
1512,2211,L,Buy,98.9,23
1513,2313,L,Buy,99.3,506
1514,2313,L,Sell,98.4,521
1515,1131,M,Buy,-1.0,108
1516,2313,M,Buy,-1.0,524
1517,1131,M,Buy,-1.0,101
1518,1131,L,Buy,55.3,84
1519,1131,L,Buy,56.6,106
1520,1131,L,Buy,56.5,85
1521,1131,L,Buy,55.8,89
1522,1131,L,Sell,55.4,102
1523,2313,L,Buy,97.5,496
1524,2313,L,Sell,97.2,519
1525,2211,L,Buy,98.9,25
1526,1131,L,Buy,55.1,100
1527,1131,L,Buy,55.7,101
1528,2313,L,Sell,98.2,471
1529,2211,L,Sell,99.1,16
1530,2211,M,Sell,-1.0,15
1531,2211,M,Sell,-1.0,19
1532,1131,M,Buy,-1.0,105
1533,1131,L,Sell,56.6,105
1534,2313,L,Buy,100.1,523
1535,2313,L,Buy,100.6,517
1536,2211,L,Buy,99.5,29
1537,1131,M,Buy,-1.0,110
1538,2211,L,Sell,99.2,27
1539,2211,M,Sell,-1.0,22
1540,2211,L,Sell,98.7,13
1541,1131,L,Sell,56.2,95
1542,2313,L,Buy,100.4,528
1543,1131,L,Sell,55.7,97
1544,1131,L,Buy,55.9,94
1545,2313,M,Sell,-1.0,510
1546,2211,L,Buy,98.6,8
1547,2211,L,Buy,98.8,22
1548,1131,L,Sell,55.7,104
1549,1131,L,Sell,56.5,125
1550,2211,L,Sell,98.6,9
1551,1131,M,Sell,-1.0,100
1552,2313,L,Buy,99.8,464
1553,1131,L,Buy,56.7,104
1554,2313,L,Sell,100.6,524
1555,2211,L,Buy,98.5,1
1556,2211,L,Sell,98.6,16
1557,2211,L,Sell,98.9,37
1558,2313,L,Sell,100.4,488
1559,2313,L,Buy,99.7,530
1560,2211,L,Buy,99.1,21
1561,1131,L,Sell,57.4,95
1562,2313,M,Sell,-1.0,531
1563,2313,L,Buy,99.2,496
1564,2313,M,Sell,-1.0,503
1565,2211,L,Buy,99.1,30
1566,1131,L,Buy,57.1,100
1567,1131,M,Buy,-1.0,113
1568,2313,L,Sell,100.4,496
1569,2313,L,Sell,100.8,507
1570,1131,L,Buy,57.1,108
1571,2211,L,Buy,99.3,35
1572,2211,L,Sell,99.7,27
1573,2211,M,Buy,-1.0,27
1574,2313,M,Sell,-1.0,517
1575,2211,L,Buy,100.0,15
1576,2211,M,Sell,-1.0,21
1577,2313,L,Buy,101.3,491
1578,1131,M,Buy,-1.0,112
1579,1131,L,Sell,57.0,106
1580,2211,M,Buy,-1.0,31
1581,1131,L,Buy,56.8,105
1582,1131,M,Buy,-1.0,94
1583,1131,L,Sell,55.8,102
1584,2313,L,Sell,100.7,499
1585,1131,M,Sell,-1.0,113
1586,2313,L,Buy,100.8,543
1587,2313,L,Buy,101.5,520
